,comm_2
1730,1087788692301926401
1731,310427838
1732,1228802306050871296
1733,199419198
1734,175194444
1735,1009952582217936896
1736,783892904
1737,20094899
1738,841479565037965312
1739,809519178
1740,108143342
1741,3063929723
1742,1267827808417406982
1743,225053441
1744,2808236155
1745,908785953665413120
1746,1861864728
1747,145005103
1748,264282780
1749,870634987
1750,625814777
1751,1356242477276139521
1752,469054545
1753,1233634360609398784
1754,404199032
1755,947946508174884867
1756,720398077610188800
1757,3539707936
1758,984185727553548290
1759,1387322082
1760,741100118
1761,1211090799724613632
1762,410416360
1763,3397888653
1764,2284297460
1765,2276339629
1766,1237074431903764480
1767,16623802
1768,212560163
1769,1300977414261145602
1770,309666374
1771,156456743
1772,605857584
1773,265801418
1774,945791214909083649
1775,1880579005
1776,2796525436
1777,19291684
1778,1005229127710990343
1779,2761988339
1780,1236397093868232705
1781,2344096041
1782,14618348
1783,1307349622197751813
1784,1263954221822509056
1785,128532284
1786,185808267
1787,229169887
1788,191584821
1789,751108976956309504
1790,4048227701
1791,135525249
1792,182512870
1793,3003741159
1794,181944587
1795,557661269
1796,1055257168134463488
1797,1252788142844895232
1798,1317894897932947456
1799,1189657475076775937
1800,1138390137673572353
1801,987894110743879680
1802,1008427774711918597
1803,3198212446
1804,885917704321892354
1805,1366486251361218560
1806,1154177465708941312
1807,1702816765
1808,834427030154387456
1809,200553328
1810,1597329390
1811,141752094
1812,1189719320319930369
1813,1869855414
1814,1093284453122752512
1815,2361572408
1816,3552017356
1817,845680010048540673
1818,888585004535644160
1819,1276876956626231300
1820,1039519515283939328
1821,371229765
1822,283930504
1823,178007348
1824,933699755007467521
1825,1020763814
1826,140856303
1827,4298506661
1828,166670881
1829,921203717357088768
1830,771780666
1831,206852476
1832,900874909177479169
1833,45266868
1834,163975817
1835,269367390
1836,1269784054955638784
1837,2184989221
1838,749919686
1839,3064809243
1840,142684449
1841,1238117630696972289
1842,191805761
1843,973491850530164736
1844,3404462297
1845,1200591386992660480
1846,1358151028475068416
1847,804700710365462529
1848,2293792422
1849,576154304
1850,551260791
1851,1676825292
1852,158728089
1853,2705009825
1854,1275959853236850689
1855,606575784
1856,480882605
1857,107515416
1858,1055330632782544897
1859,1262595393742942219
1860,923377312065884161
1861,2414701584
1862,102751543
1863,848898171141054464
1864,226121207
1865,4420045606
1866,766148642411573248
1867,153606450
1868,1361485466051215364
1869,3436651055
1870,170694669
1871,1266791629941334017
1872,1265052297199005699
1873,1166580350568583170
1874,2274853140
1875,846517759
1876,3130293183
1877,566854299
1878,3371551085
1879,759039470406541315
1880,2646155947
1881,825887622
1882,915588644
1883,1270602793812848641
1884,301595250
1885,1328532351597547521
1886,228183218
1887,1343188315483353089
1888,1348012962921984000
1889,4470440536
1890,458853372
1891,1185349820631932928
1892,766859640
1893,48364509
1894,1280957353
1895,4699457598
1896,98214014
1897,261890079
1898,1284819084169879552
1899,413270245
1900,1187335268745043969
1901,3316237804
1902,633201634
1903,735471236
1904,135360562
1905,332937334
1906,1247513198
1907,1362773860484055042
1908,1145646865
1909,893931450
1910,188056540
1911,91341881
1912,4573832428
1913,86781509
1914,977093533
1915,1302764985605648384
1916,4227219761
1917,1227649778525360130
1918,1100925066118922242
1919,788104418399031296
1920,104449792
1921,1399559065
1922,1405717694
1923,161838613
1924,140245458
1925,2759869099
1926,2955321628
1927,1364201712668532736
1928,41915582
1929,3042108008
1930,1297709141545410560
1931,37712906
1932,3579136335
1933,303548553
1934,203695751
1935,1287951481602297858
1936,1347876999784787973
1937,1052058230342455296
1938,994742657690886144
1939,1244424092004073472
1940,1271418537794580480
1941,398490148
1942,1002354289522761728
1943,175781416
1944,1311727996953337857
1945,634085169
1946,257751378
1947,1011733050034741251
1948,162856387
1949,134443978
1950,1409175901
1951,315827796
1952,898741992
1953,878766110811840514
1954,1235880940121075712
1955,142039745
1956,921808775098626049
1957,136425211
1958,76455385
1959,573976162
1960,1173344942250430472
1961,536711084
1962,1162000617856000000
1963,4046027745
1964,716455971795648512
1965,152397167
1966,361542542
1967,252251155
1968,2591131
1969,127992278
1970,806169094869438464
1971,706541217509720064
1972,2228901204
1973,182660749
1974,263552210
1975,1149672842
1976,1270088629654827009
1977,3367601705
1978,2494134728
1979,153312297
1980,140110720
1981,1111218314624335872
1982,744664847078592512
1983,3283028368
1984,507922837
1985,67453509
1986,813411951023943680
1987,880131424061468672
1988,1160741938989031430
1989,53413802
1990,160617162
1991,4308433936
1992,1354551976277790722
1993,1221200960992743425
1994,1163150964368596992
1995,1271543079321899009
1996,3092577730
1997,254659947
1998,75093436
1999,1033318097636286464
2000,162039572
2001,1209160666382245888
2002,1185738338990460928
2003,4431931961
2004,940758630474936320
2005,610435051
2006,72621059
2007,989105890140803072
2008,1297219471
2009,1023041182379720705
2010,753750029270220800
2011,144862065
2012,2751306959
2013,1031723221224226816
2014,510840039
2015,1249816241520476161
2016,950731080
2017,6670292
2018,1337925288504811521
2019,2947565519
2020,720394648506621953
2021,1193641776
2022,602825724
2023,730248541
2024,993304554
2025,1208524030497738752
2026,1253910819760492546
2027,1976827320
2028,287302254
2029,1157846459926138880
2030,1878044918
2031,594882366
2032,2352571393
2033,2866731315
2034,160263281
2035,923591869950578688
2036,3408991853
2037,1002971940
2038,954566096
2039,578973187
2040,1660593176
2041,55966512
2042,138506810
2043,1681793366
2044,3435711580
2045,258592080
2046,180599582
2047,412567794
2048,162861099
2049,1027767552
2050,1144810380943863808
2051,960414535
2052,87716893
2053,2699291461
2054,978560748837392389
2055,384962523
2056,1157070279132274688
2057,797061273573818368
2058,3804080657
2059,825457045763719170
2060,1026266576176205825
2061,38436714
2062,213134247
2063,273618786
2064,185217211
2065,855562983304560641
2066,791259930980417536
2067,722417868860747776
2068,278750286
2069,4228513930
2070,3441929777
2071,829909849
2072,177751823
2073,106472676
2074,316150504
2075,2847413793
2076,94270912
2077,160023667
2078,947885139161468929
2079,1033818237111332869
2080,960630495649456129
2081,852115046
2082,278329527
2083,198361646
2084,459607320
2085,596934218
2086,32633053
2087,1279224657124753408
2088,3921393557
2089,51935047
2090,1297516929394057216
2091,2205033854
2092,1351213013618085889
2093,1283020531676205056
2094,145744120
2095,273564845
2096,897308992577339393
2097,1043938531087982594
2098,150123336
2099,62581059
2100,2960464018
2101,168255005
2102,282299453
2103,1298390173974245377
2104,832695221636829185
2105,1161094670107271173
2106,598391907
2107,1135886829096513537
2108,3361564191
2109,2590974724
2110,161032946
2111,312133984
2112,3578310742
2113,198316580
2114,1034579540809539584
2115,1034973940366618625
2116,1669045920
2117,592865322
2118,2810383001
2119,1216813092501426176
2120,1365462969732243466
2121,805521127124729857
2122,420643984
2123,269359247
2124,1131414302584377346
2125,1342088166
2126,336631446
2127,215375844
2128,1280639117731270656
2129,808964930
2130,208712925
2131,747512494684528640
2132,998272131661262848
2133,1212014079419617280
2134,2332755924
2135,817046255687860225
2136,157489762
2137,1184845729308823552
2138,961793862
2139,3748419377
2140,1159100068147978243
2141,279742776
2142,1189929987081678848
2143,720296910376931329
2144,186560372
2145,762779176642441216
2146,1045330270847729664
2147,60982903
2148,32693346
2149,3409316229
2150,1181572724927451136
2151,138538910
2152,1190462815225729024
2153,4206258441
2154,3041230517
2155,2153839676
2156,1357732117
2157,138049136
2158,1113534045474914304
2159,1188593213386477569
2160,829953670817181696
2161,3306345867
2162,1361417072585154564
2163,4427169567
2164,2308476658
2165,2971372888
2166,1005722138895101952
2167,194464145
2168,729670919539597312
2169,748967346174300160
2170,1170031730
2171,718867648747020288
2172,2238435096
2173,949722954165780480
2174,1073337979417100291
2175,526455759
2176,172539302
2177,1306310538612404224
2178,893432616
2179,155560943
2180,115172585
2181,1221901031958884352
2182,1468420386
2183,927582038433173504
2184,302352612
2185,539646630
2186,253311947
2187,736339968205815809
2188,1091311656477577218
2189,226001874
2190,1036376903714840576
2191,419891711
2192,1372863828
2193,551979816
2194,900825930
2195,268617910
2196,1222668857367834625
2197,195462728
2198,320824886
2199,2325902989
2200,1248436185745195008
2201,127620989
2202,1909028701
2203,255501868
2204,112147626
2205,365638788
2206,52291401
2207,883782439704956929
2208,704437380808372227
2209,1000058143
2210,869931609482559489
2211,185356033
2212,753046961499041792
2213,147340476
2214,111050880
2215,170431111
2216,588290428
2217,513679561
2218,730195510645116929
2219,219974324
2220,718550351562031109
2221,1189008344717156355
2222,80551570
2223,146698448
2224,169806496
2225,3022237211
2226,183860838
2227,1136492218368364544
2228,1011748417
2229,1854387949
2230,1338968365721923584
2231,2764624011
2232,1196481272065019904
2233,882375374553985024
2234,2908523213
2235,262856916
2236,792463772195647489
2237,215383997
2238,850893415063707648
2239,1292925322808221698
2240,63295980
2241,2968857363
2242,142913360
2243,1279367857
2244,786177385
2245,1134589446169538561
2246,250159187
2247,2385196044
2248,4182222081
2249,1562992921
2250,339254354
2251,1205653556050743299
2252,1216555341607063558
2253,1287896620458217472
2254,2965848015
2255,4002710602
2256,4857494913
2257,132302174
2258,1278103369421328384
2259,443298060
2260,147458823
2261,501188096
2262,1246948357
2263,498184248
2264,93947799
2265,295036509
2266,179936510
2267,123911796
2268,701548057
2269,150824507
2270,1281267564
2271,1355351053
2272,228127473
2273,138178536
2274,138153641
2275,144939582
2276,711308101945835520
2277,385158232
2278,556893669
2279,1446907892
2280,76968705
2281,1178397296393891843
2282,68957648
2283,269896659
2284,813756059571601408
2285,1029188130673516549
2286,73796802
2287,103085639
2288,445984945
2289,285824660
2290,933167046887661570
2291,190265355
2292,1272444224
2293,1292231470912864256
2294,3359886526
2295,37671866
2296,254277486
2297,1205871220954189825
2298,45522821
2299,167149893
2300,861746462794952704
2301,713384919284760578
2302,3587048901
2303,1226696909450104832
2304,1036296586614251520
2305,3991137801
2306,172840381
2307,2981411122
2308,1308611964206288896
2309,1242824189272379394
2310,1252743445367721985
2311,1275477911722774535
2312,4460933057
2313,2356497675
2314,35792589
2315,196701573
2316,146676541
2317,1949398014
2318,1872208945
2319,1019602380239855618
2320,58209067
2321,1250858428521734145
2322,2151937664
2323,317273456
2324,1349831586091565061
2325,1413815600
2326,46907238
2327,1605797790
2328,134005373
2329,875809765
2330,1205649977059553281
2331,2424671376
2332,1668556188
